name,raw,category,processed,priority,target,comment,label
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-17_logs_failed_tasks_log.4,"2022-01-26 20:37:59,026 | Failed at Play [gosc_cloudinit_staticip] *******************
2022-01-26 20:37:59,026 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-18_logs_failed_tasks_log.1,"2022-01-28 06:14:06,028 | Failed at Play [gosc_perl_dhcp] ****************************
2022-01-28 06:14:06,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-18_logs_failed_tasks_log.2,"2022-01-28 06:15:47,028 | Failed at Play [gosc_perl_staticip] ************************
2022-01-28 06:15:47,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-18_logs_failed_tasks_log.3,"2022-01-28 06:18:19,028 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2022-01-28 06:18:19,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-18_logs_failed_tasks_log.4,"2022-01-28 06:20:59,028 | Failed at Play [gosc_cloudinit_staticip] *******************
2022-01-28 06:20:59,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-19_logs_failed_tasks_log.1,"2022-01-28 07:35:16,028 | Failed at Play [gosc_perl_dhcp] ****************************
2022-01-28 07:35:16,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-19_logs_failed_tasks_log.2,"2022-01-28 07:37:12,028 | Failed at Play [gosc_perl_staticip] ************************
2022-01-28 07:37:12,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-19_logs_failed_tasks_log.3,"2022-01-28 07:39:38,028 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2022-01-28 07:39:38,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-19_logs_failed_tasks_log.4,"2022-01-28 07:42:02,028 | Failed at Play [gosc_cloudinit_staticip] *******************
2022-01-28 07:42:02,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-20_logs_failed_tasks_log.1,"2022-01-28 08:14:49,028 | Failed at Play [gosc_perl_dhcp] ****************************
2022-01-28 08:14:49,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-20_logs_failed_tasks_log.2,"2022-01-28 08:16:38,028 | Failed at Play [gosc_perl_staticip] ************************
2022-01-28 08:16:38,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc perl static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-20_logs_failed_tasks_log.3,"2022-01-28 08:19:07,028 | Failed at Play [gosc_cloudinit_dhcp] ***********************
2022-01-28 08:19:07,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init dhcp timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_RockyLinux_8_x-20_logs_failed_tasks_log.4,"2022-01-28 08:21:39,028 | Failed at Play [gosc_cloudinit_staticip] *******************
2022-01-28 08:21:39,028 | TASK [Customize Linux guest OS] ****************************
task path: /home/worker/workspace/Ansible_Cycle_RockyLinux_8.x/ansible-vsphere-gos-validation/linux/guest_customization/linux_gosc_execution.yml:4
fatal: [localhost]: FAILED! => Customization of the guest operating system is not supported due to the given reason: ",customization_is_not_supported-20220128,timestamp failed at play go sc cloud init static ip timestamp task customize linux guest os fatal localhost failed customization of the guest operating system is not supported due to the given reason,,,,.
ansible_gosv_logs_FAILURE_Ansible_Photon_4_x_ISO_70GA_SATA-2_logs_failed_tasks_log.1,"2022-01-28 08:16:22,028 | Failed at Play [cpu_multicores_per_socket] *****************
2022-01-28 08:16:22,028 | TASK [Wait for VM power status to 'poweredOff'] ************
task path: /home/worker/workspace/Ansible_Photon_4.x_ISO_70GA_SATA/ansible-vsphere-gos-validation/common/vm_wait_power_state.yml:11
fatal: [localhost]: FAILED! => hardware configuration table",failed_hardware_config_only_20211220,timestamp failed at play cpu multi cores per socket timestamp task wait for vm power status to powered off fatal localhost failed hardware configuration table,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_Cycle_OracleLinux_8_x-12_failed_tasks_log.0,"2022-01-28 11:18:41,028 | Failed at Play [env_setup] *********************************
2022-01-28 11:18:41,028 | TASK [Deploy VM from ovf template] *************************
task path: /home/worker/workspace/Ansible_Cycle_OracleLinux_8.x/ansible-vsphere-gos-validation/common/ovf_deploy.yml:4
fatal: [localhost]: FAILED! => Datastore 'datastore2' could not be located on specified ESXi host or datacenter",origin,timestamp failed at play environment setup timestamp task deploy vm from ovf template fatal localhost failed data store data store number could not be located on specified esxi host or data center,,,,.
ansible_gosv_logs_202202_ABORTED_Ansible_Cycle_CentOS_8_x-16_failed_tasks_log.3,"2022-02-06 14:33:40,006 | Failed at Play [memory_hot_add_basic] **********************
2022-02-06 14:33:40,006 | TASK [Get ESXi host specified property] ********************
task path: /home/worker/workspace/Ansible_Cycle_CentOS_8.x/ansible-vsphere-gos-validation/common/esxi_get_property.yml:8
exception in /vmware.py when connect_to_api in /ssl.py when do_handshake
fatal: [localhost]: FAILED! => Unable to connect to vCenter or ESXi API at 10.187.157.136 on TCP/443: EOF occurred in violation of protocol (_ssl.c:1123)",origin,timestamp failed at play memory hot add basic timestamp task get esxi host specified property exception in vmware python when connect to api in ssl python when do handshake fatal localhost failed unable to connect to vcenter or esxi api at ip address on tcp number eof occurred in violation of protocol ssl c number,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Ubuntu_20_04_3_ISO-40_failed_tasks_log.0,"2022-02-05 04:55:19,005 | Failed at Play [memory_hot_add_basic] **********************
2022-02-05 04:55:19,005 | TASK [Set memory size to 5120 MB] **************************
task path: /home/worker/workspace/Ansible_Cycle_Ubuntu_20.04.3_ISO/ansible-vsphere-gos-validation/common/vm_set_memory_size.yml:4
fatal: [localhost]: FAILED! => An error occurred while communicating with the remote host.",origin,timestamp failed at play memory hot add basic timestamp task set memory size to number mb fatal localhost failed an error occurred while communicating with the remote host,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Ubuntu_20_04_3_ISO-42_failed_tasks_log.0,"2022-02-06 08:58:06,006 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2022-02-06 08:58:06,006 | TASK [fail] ************************************************
task path: /home/worker/workspace/Ansible_Cycle_Ubuntu_20.04.3_ISO/ansible-vsphere-gos-validation/common/vm_wait_log_msg.yml:54
fatal: [localhost]: FAILED! => Failed to find 'Autoinstall is completed.' in VM log serial-20220206073841.log
2022-02-06 08:59:25,006 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Cycle_Ubuntu_20.04.3_ISO/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3",origin,timestamp failed at play deploy vm efi para virtual vmxnet number timestamp task fail fatal localhost failed failed to find auto install is completed in vm log serial timestamp log timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet number,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_Photon_4_0_ISO-1_logs_failed_tasks_log.0,"2022-01-26 17:43:15,026 | Failed at Play [memory_hot_add_basic] **********************
2022-01-26 17:43:15,026 | TASK [Wait for port 22 to become stopped] ******************
task path: /home/worker/workspace/Ansible_Cycle_Photon_4.0_ISO/ansible-vsphere-gos-validation/linux/utils/shutdown.yml:13
fatal: [localhost]: FAILED! => Timeout when waiting for 10.187.143.19:22 to stop.",origin,timestamp failed at play memory hot add basic timestamp task wait for port number to become stopped fatal localhost failed timeout when waiting for ip address to stop,,,,.
ansible_gosv_logs_FAILURE_Ansible_Photon_4_x_ISO_70U3_NVME-2_logs_failed_tasks_log.0,"2022-01-28 08:15:09,028 | Failed at Play [cpu_multicores_per_socket] *****************
2022-01-28 08:15:09,028 | TASK [Wait for port 22 to become stopped] ******************
task path: /home/worker/workspace/Ansible_Photon_4.x_ISO_70U3_NVME/ansible-vsphere-gos-validation/linux/utils/shutdown.yml:13
fatal: [localhost]: FAILED! => Timeout when waiting for 10.191.160.250:22 to stop.",origin,timestamp failed at play cpu multi cores per socket timestamp task wait for port number to become stopped fatal localhost failed timeout when waiting for ip address to stop,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_OracleLinux_8_x-30_logs_failed_tasks_log.0,"2022-01-26 04:51:59,026 | Failed at Play [deploy_vm_efi_nvme_vmxnet3] ****************
2022-01-26 04:51:59,026 | TASK [fail] ************************************************
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/common/vm_wait_log_msg.yml:54
fatal: [localhost]: FAILED! => Failed to find 'Autoinstall is completed.' in VM log serial-20220126033705.log
2022-01-26 04:53:11,026 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Regression_OracleLinux_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_nvme_vmxnet3",origin,timestamp failed at play deploy vm efi nvme vmxnet number timestamp task fail fatal localhost failed failed to find auto install is completed in vm log serial timestamp log timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_Windows_10_32-32_logs_failed_tasks_log.0,"2022-01-26 08:03:31,026 | Failed at Play [cpu_multicores_per_socket] *****************
2022-01-26 08:03:31,026 | TASK [Check the number of key strings] *********************
task path: /home/worker/workspace/Ansible_Regression_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_check_winbsod.yml:23
fatal: [localhost]: FAILED! => Get Windows guest BSOD keyword 'WinBSOD:' in vmware.log.",origin,timestamp failed at play cpu multi cores per socket timestamp task check the number of key strings fatal localhost failed get windows guest bsod keyword win bsod in vmware log,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_Windows_10_32-34_logs_failed_tasks_log.1,"2022-01-27 06:09:49,027 | Failed at Play [check_quiesce_snapshot] ********************
2022-01-27 06:09:49,027 | TASK [Check specified file status until it exists in Windows guest] 
task path: /home/worker/workspace/Ansible_Regression_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_wait_file_exist.yml:8
fatal: [localhost -> 10.186.67.41]: FAILED! => {
    ""attempts"": 40,
    ""changed"": false,
    ""invocation"": {
        ""module_args"": {
            ""checksum_algorithm"": ""sha1"",
            ""follow"": false,
            ""get_checksum"": true,
            ""path"": ""C:\\test_pre_freeze.txt""
        }
    },
    ""stat"": {
        ""exists"": false
    }
}",origin,timestamp failed at play check quiesce snapshot timestamp task check specified file status until it exists in windows guest fatal localhost ip address failed,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_Windows_Server_LTSC_vNext-1_logs_failed_tasks_log.1,"2022-01-26 06:04:10,026 | Failed at Play [check_quiesce_snapshot] ********************
2022-01-26 06:04:10,026 | TASK [Check specified file status until it exists in Windows guest] 
task path: /home/worker/workspace/Ansible_Regression_Windows_Server_LTSC_vNext/ansible-vsphere-gos-validation/windows/utils/win_wait_file_exist.yml:8
fatal: [localhost -> 10.185.226.50]: FAILED! => {
    ""attempts"": 40,
    ""changed"": false,
    ""invocation"": {
        ""module_args"": {
            ""checksum_algorithm"": ""sha1"",
            ""follow"": false,
            ""get_checksum"": true,
            ""path"": ""C:\\test_pre_freeze.txt""
        }
    },
    ""stat"": {
        ""exists"": false
    }
}",origin,timestamp failed at play check quiesce snapshot timestamp task check specified file status until it exists in windows guest fatal localhost ip address failed,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_Windows_11_64-47_logs_failed_tasks_log.0,"2022-01-26 04:15:59,026 | Failed at Play [check_os_fullname] *************************
2022-01-26 04:15:59,026 | TASK [Verify guest fullname in guest info is expected] *****
task path: /home/worker/workspace/Ansible_Regression_Windows_11_64/ansible-vsphere-gos-validation/windows/check_os_fullname/check_os_fullname.yml:70
fatal: [localhost]: FAILED! => Guest fullname in guest info: Microsoft Windows 10 (64-bit), is not the same as expected one: Microsoft Windows 11 (64-bit).",not_the_same_one-20220128,timestamp failed at play check os full name timestamp task verify guest full name in guest info is expected fatal localhost failed guest full name in guest info microsoft windows number number b it is not the same as expected one microsoft windows number number b it,,,,.
ansible_gosv_logs_FAILURE_Ansible_Regression_Windows_11_64-48_logs_failed_tasks_log.0,"2022-01-26 07:40:26,026 | Failed at Play [check_os_fullname] *************************
2022-01-26 07:40:26,026 | TASK [Verify guest fullname in guest info is expected] *****
task path: /home/worker/workspace/Ansible_Regression_Windows_11_64/ansible-vsphere-gos-validation/windows/check_os_fullname/check_os_fullname.yml:70
fatal: [localhost]: FAILED! => Guest fullname in guest info: Microsoft Windows 10 (64-bit), is not the same as expected one: Microsoft Windows 11 (64-bit).",not_the_same_one-20220128,timestamp failed at play check os full name timestamp task verify guest full name in guest info is expected fatal localhost failed guest full name in guest info microsoft windows number number b it is not the same as expected one microsoft windows number number b it,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_65U3-26_failed_tasks_log.0,"2022-01-28 08:44:55,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 08:44:55,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_65U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_65U3-29_failed_tasks_log.0,"2022-01-28 11:43:17,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 11:43:17,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_65U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_65U3-30_failed_tasks_log.0,"2022-01-28 13:30:04,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 13:30:04,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_65U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_67GA-21_failed_tasks_log.0,"2022-01-29 05:02:50,029 | Failed at Play [vgauth_check_service] **********************
2022-01-29 05:02:50,029 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_67GA/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_67U3-19_failed_tasks_log.0,"2022-01-28 11:28:28,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 11:28:28,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_67U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_67U3-20_failed_tasks_log.0,"2022-01-28 13:29:40,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 13:29:40,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_67U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70GA-18_failed_tasks_log.0,"2022-01-28 11:25:11,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 11:25:11,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70GA/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70GA-19_failed_tasks_log.0,"2022-01-28 13:28:52,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 13:28:52,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70GA/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70U1-17_failed_tasks_log.0,"2022-01-28 11:35:25,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 11:35:25,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70U1/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70U1-18_failed_tasks_log.0,"2022-01-28 13:29:38,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 13:29:38,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70U1/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70U3-24_failed_tasks_log.0,"2022-01-28 11:42:30,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 11:42:30,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLED_15_SP4_70U3-25_failed_tasks_log.0,"2022-01-28 13:29:11,028 | Failed at Play [vgauth_check_service] **********************
2022-01-28 13:29:11,028 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLED_15_SP4_70U3/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLES_15SP4_65U3_PARAVIRTUAL_E1000E_BIOS-1_failed_tasks_log.0,"2022-01-29 12:03:46,029 | Failed at Play [vgauth_check_service] **********************
2022-01-29 12:03:46,029 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLES_15SP4_65U3_PARAVIRTUAL_E1000E_BIOS/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLES_15SP4_65U3_PARAVIRTUAL_E1000E_BIOS-2_failed_tasks_log.0,"2022-01-29 15:54:35,029 | Failed at Play [vgauth_check_service] **********************
2022-01-29 15:54:35,029 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLES_15SP4_65U3_PARAVIRTUAL_E1000E_BIOS/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLES_15SP4_70GA_LSILOGICSAS_VMXNET3_EFI_SecureBoot-1_failed_tasks_log.0,"2022-01-29 12:00:00,029 | Failed at Play [vgauth_check_service] **********************
2022-01-29 12:00:00,029 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLES_15SP4_70GA_LSILOGICSAS_VMXNET3_EFI_SecureBoot/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
ansible_gosv_logs_202201_FAILURE_Ansible_SLES_15SP4_70GA_LSILOGICSAS_VMXNET3_EFI_SecureBoot-2_failed_tasks_log.0,"2022-01-29 15:54:54,029 | Failed at Play [vgauth_check_service] **********************
2022-01-29 15:54:54,029 | TASK [Check service 'vgauthd' is enabled] ******************
task path: /home/worker/workspace/Ansible_SLES_15SP4_70GA_LSILOGICSAS_VMXNET3_EFI_SecureBoot/ansible-vsphere-gos-validation/linux/utils/check_service_status.yml:55
fatal: [localhost]: FAILED! => Serivce 'vgauthd' is not enabled",not_enable-20220128,timestamp failed at play vg auth check service timestamp task check service vg authd is enabled fatal localhost failed ser i vc e vg authd is not enabled,,,,.
